用户ID,用户所在地,年龄,性别,权益
CUST_894048,嘉峪关市,45,女,会员
CUST_272115,东方市,49,女,普通
CUST_110035,綦江区,34,女,会员
CUST_836259,普洱市,33,女,会员
CUST_398280,金山区,50,女,普通
CUST_146530,包头市,37,男,会员
CUST_506865,塔城地区,50,男,普通
CUST_308399,未知,34,男,普通
CUST_699836,东方市,40,女,普通
CUST_446799,大同市,47,男,普通
CUST_809504,雅安市,34,女,会员
CUST_427940,未知,39,女,会员
CUST_567700,亳州市,56,女,会员
CUST_525465,本溪市,51,男,普通
CUST_312160,九江市,38,男,普通
CUST_176661,巴中市,45,男,会员
CUST_852493,信阳市,37,男,普通
CUST_606588,通辽市,18,男,普通
CUST_131671,漳州市,45,女,会员
CUST_774112,深水埗区,41,女,会员
CUST_361468,石景山区,45,女,普通
CUST_872350,保定市,37,女,会员
CUST_445049,来宾市,37,女,会员
CUST_513014,西双版纳傣族自治州,37,女,会员
CUST_712972,海西蒙古族藏族自治州,49,男,会员
CUST_546597,临高县,133,男,普通
CUST_981933,信阳市,36,男,会员
CUST_462538,泰安市,42,男,普通
CUST_538864,固原市,52,女,普通
CUST_462034,临汾市,21,女,会员
CUST_274029,贵阳市,51,女,普通
CUST_991543,金山区,44,男,普通
CUST_414726,临沂市,44,女,会员
CUST_222031,咸宁市,36,女,会员
CUST_221546,呼和浩特市,41,女,会员
CUST_314328,镇江市,33,男,会员
CUST_626123,资阳市,35,男,普通
CUST_432779,威海市,43,男,普通
CUST_155238,喀什市,24,女,会员
CUST_750739,永川区,46,,会员
CUST_837359,南京市,57,男,普通
CUST_514068,黑河市,33,男,会员
CUST_424452,包头市,26,男,普通
CUST_665446,南岸区,20,男,会员
CUST_299693,抚州市,37,女,会员
CUST_615588,深水埗区,51,女,会员
CUST_569896,平顶山市,33,男,会员
CUST_310136,黔江区,47,男,会员
CUST_791680,定西市,41,女,普通
CUST_627778,枣庄市,35,男,普通
CUST_197738,黔南布依族苗族自治州,36,女,会员
CUST_513299,荆州市,45,女,会员
CUST_312991,阜阳市,38,男,普通
CUST_959174,咸阳市,35,女,普通
CUST_943987,铁岭市,43,男,普通
CUST_182700,莱芜市,44,男,普通
CUST_229628,白城市,55,男,普通
CUST_834685,常德市,28,女,会员
CUST_662717,阳泉市,38,男,普通
CUST_523274,怀化市,51,男,普通
CUST_728954,铜梁区,29,女,会员
CUST_240725,忻州市,26,女,普通
CUST_474618,西宁市,29,男,普通
CUST_897207,连云港市,12,男,会员
CUST_349258,宁德市,22,男,普通
CUST_525594,怀化市,28,女,会员
CUST_715084,本溪市,49,女,普通
CUST_927207,天水市,29,女,普通
CUST_392036,和田市,56,男,普通
CUST_414249,铁岭市,29,男,普通
CUST_871467,果洛藏族自治州,37,女,会员
CUST_414087,汕头市,133,女,普通
CUST_875723,北碚区,41,男,普通
CUST_988557,萍乡市,24,男,会员
CUST_139707,合肥市,45,男,会员
CUST_910927,锦州市,37,女,普通
CUST_239823,韶关市,41,男,普通
CUST_308434,大庆市,35,女,普通
CUST_776723,莱芜市,54,女,会员
CUST_769047,聊城市,39,女,普通
CUST_681493,高雄市,34,女,普通
CUST_225231,大同市,45,男,会员
CUST_882742,吉安市,31,女,普通
CUST_425855,临高县,39,男,普通
CUST_279938,温州市,40,男,普通
CUST_111162,广安市,16,女,会员
CUST_202245,阳江市,45,女,会员
CUST_501986,昌都市,16,女,会员
CUST_861252,池州市,34,女,会员
CUST_483336,晋城市,34,女,普通
CUST_790678,临沂市,46,男,普通
CUST_464579,娄底市,34,男,普通
CUST_918019,潮州市,24,男,普通
CUST_641436,长春市,32,女,普通
CUST_896453,辽源市,35,男,普通
CUST_481258,黄山市,26,女,普通
CUST_984144,乌兰察布市,29,男,普通
CUST_552381,宝鸡市,43,男,普通
CUST_842688,未知,45,男,会员
CUST_454298,湛江市,49,女,会员
CUST_474130,上饶市,39,女,会员
CUST_152982,西城区,42,男,会员
CUST_162156,安康市,35,女,普通
CUST_718953,静安区,58,男,会员
CUST_981840,大足区,39,男,普通
CUST_587130,保定市,40,男,会员
CUST_429338,普洱市,38,男,普通
CUST_515279,贵阳市,133,男,普通
CUST_880524,四平市,58,男,会员
CUST_754189,大渡口区,37,男,普通
CUST_807733,渝北区,47,男,普通
CUST_360644,西安市,54,男,会员
CUST_544867,信阳市,33,男,会员
CUST_638986,南阳市,49,女,普通
CUST_493604,巴中市,53,男,会员
CUST_249208,白山市,37,女,普通
CUST_145111,来宾市,65,女,会员
CUST_695504,南昌市,31,男,普通
CUST_561336,三沙市,7,男,会员
CUST_321665,东丽区,38,女,普通
CUST_483128,普洱市,41,女,会员
CUST_561862,密云区,41,男,会员
CUST_154986,东营市,45,女,会员
CUST_287099,圣安多尼堂区,44,女,普通
CUST_827675,渝中区,30,女,会员
CUST_898002,福州市,57,男,普通
CUST_480595,郴州市,51,女,普通
CUST_260878,厦门市,29,男,会员
CUST_822290,遂宁市,45,男,会员
CUST_504133,池州市,47,女,普通
CUST_880287,石嘴山市,30,女,会员
CUST_445940,博尔塔拉蒙古自治州,38,男,普通
CUST_536303,宝山区,16,女,普通
CUST_110987,忻州市,31,女,普通
CUST_276009,河源市,39,男,普通
CUST_178378,西青区,36,男,会员
CUST_267478,梧州市,38,男,会员
CUST_887635,扬州市,41,男,会员
CUST_636983,屯门区,37,女,会员
CUST_159718,钦州市,39,女,普通
CUST_749481,松原市,32,女,普通
CUST_786093,云浮市,63,男,普通
CUST_146228,白城市,12,女,普通
CUST_753471,桃园市,38,男,会员
CUST_547088,大埔区,43,女,会员
CUST_112392,本溪市,29,,普通
CUST_691198,乌鲁木齐市,38,女,会员
CUST_847572,台中市,67,男,会员
CUST_698395,蚌埠市,25,女,会员
CUST_899311,铁岭市,35,女,会员
CUST_255847,南昌市,41,女,普通
CUST_742943,湘潭市,42,女,会员
CUST_758439,黔南布依族苗族自治州,9,女,会员
CUST_716846,毕节市,39,女,普通
CUST_908150,三门峡市,41,女,会员
CUST_474922,金昌市,38,男,会员
CUST_868465,眉山市,28,女,会员
CUST_200763,望德堂区,46,男,普通
CUST_314055,郴州市,7,男,普通
CUST_119315,屯昌县,36,女,会员
CUST_331052,大埔区,34,女,会员
CUST_773257,河北区,61,女,会员
CUST_772255,黑河市,36,男,普通
CUST_431284,琼海市,40,男,会员
CUST_946269,四平市,32,男,会员
CUST_808555,潍坊市,33,男,会员
CUST_932011,贵阳市,35,女,普通
CUST_100110,昌平区,40,男,普通
CUST_775754,马鞍山市,43,女,普通
CUST_883802,呼伦贝尔市,30,男,会员
CUST_183129,那曲市,38,男,普通
CUST_591001,信阳市,36,男,会员
CUST_913568,海北藏族自治州,28,男,普通
CUST_262377,鹤壁市,43,男,会员
CUST_434097,儋州市,11,,会员
CUST_932735,石家庄市,59,男,普通
CUST_142527,沙田区,38,男,普通
CUST_553383,和平区,34,男,会员
CUST_836670,德阳市,31,女,会员
CUST_993829,金昌市,44,女,会员
CUST_278626,甘南藏族自治州,48,女,会员
CUST_702607,河西区,37,男,普通
CUST_991323,永州市,43,男,普通
CUST_318567,伊犁哈萨克自治州,45,男,普通
CUST_729776,台北市,46,男,会员
CUST_960728,宝鸡市,49,女,普通
CUST_910319,宝鸡市,35,男,会员
CUST_267167,抚顺市,43,女,会员
CUST_492651,拉萨市,34,男,普通
CUST_783292,娄底市,28,男,普通
CUST_745234,辽源市,46,男,普通
CUST_897118,九江市,46,男,会员
CUST_308814,观塘区,22,男,会员
CUST_408749,未知,41,女,会员
CUST_956910,西贡区,11,男,普通
CUST_143028,武威市,35,,会员
CUST_423408,普洱市,55,女,普通
CUST_223599,喀什市,52,女,普通
CUST_804519,临沂市,56,女,普通
CUST_825394,金山区,21,女,会员
CUST_905831,西贡区,52,男,普通
CUST_904195,榆林市,28,男,会员
CUST_450680,南阳市,47,女,普通
CUST_650989,汕尾市,44,女,普通
CUST_641756,宿迁市,33,男,普通
CUST_392996,乌兰察布市,32,男,会员
CUST_362355,郴州市,40,男,普通
CUST_135890,马鞍山市,50,女,会员
CUST_462415,营口市,45,男,会员
CUST_865717,三亚市,49,男,会员
CUST_156434,台中市,29,女,会员
CUST_909596,芜湖市,43,女,会员
CUST_428097,白山市,37,女,会员
CUST_413142,通州区,54,女,普通
CUST_132177,湛江市,43,男,会员
CUST_323717,天水市,37,女,普通
CUST_902053,黄山市,46,男,普通
CUST_149462,淮北市,45,男,普通
CUST_356395,钦州市,45,女,普通
CUST_597949,雅安市,39,男,普通
CUST_476615,伊犁哈萨克自治州,24,男,会员
CUST_950135,喀什市,40,男,会员
CUST_952868,红桥区,40,女,会员
CUST_162687,吉林市,43,男,会员
CUST_676651,河东区,49,男,会员
CUST_128586,商洛市,37,男,普通
CUST_351141,玉树藏族自治州,45,女,会员
CUST_801664,巴彦淖尔市,35,男,会员
CUST_315687,滨州市,40,女,会员
CUST_629023,松江区,43,女,会员
CUST_623553,丽水市,40,男,会员
CUST_160469,秦皇岛市,39,女,会员
CUST_622388,海淀区,30,男,普通
CUST_202156,鹰潭市,49,男,会员
CUST_730600,未知,42,男,会员
CUST_530872,中西区,17,女,普通
CUST_927492,武清区,44,男,普通
CUST_542010,江门市,38,男,普通
CUST_943871,梧州市,24,男,会员
CUST_860009,圣方济各堂区,31,女,会员
CUST_858962,大埔区,17,男,会员
CUST_718775,信阳市,54,男,普通
CUST_445177,中山市,46,男,会员
CUST_466974,武汉市,42,女,会员
CUST_835838,朝阳市,41,男,会员
CUST_656318,虹口区,28,女,普通
CUST_193138,连云港市,33,女,会员
CUST_773722,固原市,46,,会员
CUST_385141,基隆市,27,女,普通
CUST_498429,达州市,42,女,会员
CUST_908330,东方市,34,男,会员
CUST_889644,咸阳市,52,男,会员
CUST_572171,石家庄市,57,男,普通
CUST_295725,儋州市,21,女,普通
CUST_590828,白城市,51,女,会员
CUST_753224,宁河区,40,男,普通
CUST_913481,山南市,35,女,会员
CUST_997022,长沙市,48,男,普通
CUST_496505,通化市,36,女,普通
CUST_504318,静安区,37,男,普通
CUST_163518,甘南藏族自治州,26,男,普通
CUST_759592,亳州市,36,男,普通
CUST_913760,淮南市,43,女,普通
CUST_716095,茂名市,40,女,普通
CUST_267282,滨州市,43,女,会员
CUST_952010,怀柔区,40,男,普通
CUST_809246,葫芦岛市,49,女,会员
CUST_360719,台中市,47,女,普通
CUST_970691,河西区,30,男,会员
CUST_611521,綦江区,35,女,普通
CUST_313629,兰州市,59,男,会员
CUST_556058,涪陵区,44,男,会员
CUST_878244,塔城地区,47,男,普通
CUST_372331,定安县,53,男,普通
CUST_846158,綦江区,47,女,会员
CUST_207984,长沙市,38,女,普通
CUST_667998,焦作市,38,女,普通
CUST_916691,白银市,40,女,会员
CUST_290674,鄂尔多斯市,37,女,会员
CUST_621919,未知,54,女,普通
CUST_870897,蚌埠市,37,女,会员
CUST_661830,乐山市,31,女,会员
CUST_122637,万宁市,42,女,普通
CUST_795795,衢州市,42,男,普通
CUST_703846,绥化市,45,男,普通
CUST_109647,内江市,36,男,会员
CUST_352415,玉溪市,29,女,普通
CUST_190427,萍乡市,35,女,普通
CUST_240216,内江市,48,女,会员
CUST_208768,固原市,38,男,会员
CUST_964833,嘉模堂区,26,男,普通
CUST_750448,宁河区,44,女,会员
CUST_924091,包头市,48,男,普通
CUST_924476,宁德市,44,女,普通
CUST_965457,阳泉市,37,女,会员
CUST_122395,玉林市,27,男,会员
CUST_218689,博尔塔拉蒙古自治州,36,男,会员
CUST_981026,茂名市,45,女,会员
CUST_785170,郑州市,133,女,会员
CUST_656469,黄冈市,44,女,会员
CUST_592742,玉溪市,33,男,普通
CUST_335902,中西区,36,女,普通
CUST_694918,资阳市,34,男,普通
CUST_471353,阿克苏市,26,男,普通
CUST_925620,佛山市,60,女,普通
CUST_976608,黄南藏族自治州,35,男,普通
CUST_495683,张掖市,33,男,会员
CUST_236085,辽阳市,41,女,普通
CUST_345363,平凉市,43,女,普通
CUST_542065,鸡西市,45,女,普通
CUST_281966,塔城地区,38,女,会员
CUST_758013,盐城市,58,男,会员
CUST_648141,临沧市,42,男,会员
CUST_355167,贺州市,41,男,普通
CUST_225820,咸阳市,35,女,会员
CUST_360978,新竹市,36,男,会员
CUST_222929,晋城市,28,女,会员
CUST_707192,长宁区,29,男,普通
CUST_149968,济宁市,25,男,会员
CUST_622057,上饶市,28,女,会员
CUST_467037,德州市,42,女,会员
CUST_939038,鹰潭市,24,女,普通
CUST_468218,浦东新区,36,女,普通
CUST_890870,蓟州区,39,女,普通
CUST_288191,黑河市,40,男,普通
CUST_281318,平顶山市,33,男,会员
CUST_154686,綦江区,23,男,普通
CUST_360234,襄阳市,33,女,普通
CUST_175141,株洲市,36,男,会员
CUST_562285,哈密市,49,女,会员
CUST_949065,楚雄彝族自治州,21,女,会员
CUST_944706,漯河市,133,男,普通
CUST_680460,济宁市,55,女,会员
CUST_753479,巴南区,33,女,普通
CUST_597479,攀枝花市,26,男,会员
CUST_672817,平谷区,38,男,会员
CUST_685772,北碚区,43,女,普通
CUST_178765,黔江区,7,女,普通
CUST_444955,西安市,46,男,普通
CUST_348946,克拉玛依市,65,女,普通
CUST_959947,兴安盟,18,男,普通
CUST_168919,大兴安岭地区,43,女,会员
CUST_287353,渭南市,50,男,会员
CUST_693731,济宁市,57,女,普通
CUST_188758,乌兰察布市,59,男,会员
CUST_881752,内江市,50,女,普通
CUST_480711,河池市,43,女,普通
CUST_894637,衢州市,46,男,普通
CUST_969223,贺州市,38,女,会员
CUST_185804,泰州市,7,男,会员
CUST_878718,延边朝鲜族自治州,44,男,会员
CUST_661757,陵水黎族自治县,25,女,会员
CUST_586072,辽源市,51,女,会员
CUST_645659,绥化市,58,女,会员
CUST_419785,福州市,40,男,会员
CUST_518036,黄石市,30,女,普通
CUST_585075,大连市,39,男,会员
CUST_814420,金山区,42,女,会员
CUST_890509,伊春市,20,男,会员
CUST_262480,咸宁市,43,女,普通
CUST_173726,晋中市,58,男,会员
CUST_571258,静海区,34,男,普通
CUST_140021,大同市,67,女,会员
CUST_559314,锦州市,41,女,会员
CUST_180454,喀什市,50,女,普通
CUST_539162,广州市,30,男,会员
CUST_907127,郴州市,51,女,会员
CUST_587132,长宁区,36,女,普通
CUST_699175,克拉玛依市,36,男,会员
CUST_270900,琼海市,50,女,普通
CUST_997527,福州市,42,男,会员
CUST_451090,牡丹江市,40,男,会员
CUST_860012,滁州市,37,男,会员
CUST_169719,黄浦区,72,男,会员
CUST_181294,黄山市,17,男,普通
CUST_907769,中西区,30,女,会员
CUST_568855,永州市,46,男,普通
CUST_157736,津南区,49,男,普通
CUST_574864,绵阳市,39,男,普通
CUST_184100,河东区,42,女,普通
CUST_513882,沙坪坝区,18,男,普通
CUST_729912,风顺堂区,26,女,会员
CUST_245320,鹰潭市,47,女,普通
CUST_771801,宝鸡市,31,女,会员
CUST_921595,眉山市,42,女,会员
CUST_108593,怒江傈僳族自治州,48,女,会员
CUST_854114,德州市,34,男,会员
CUST_981001,通辽市,40,男,普通
CUST_812291,西安市,44,,会员
CUST_390815,宁德市,23,女,会员
CUST_331283,昌江黎族自治县,26,男,普通
CUST_260177,通州区,8,女,普通
CUST_728688,临夏回族自治州,52,男,普通
CUST_107065,丰台区,49,男,普通
CUST_923160,西双版纳傣族自治州,35,男,普通
CUST_965500,崇明区,41,女,会员
CUST_840294,克拉玛依市,133,女,普通
CUST_716787,九龙坡区,38,男,会员
CUST_682994,和田市,43,男,普通
CUST_634083,庆阳市,42,男,普通
CUST_586951,深圳市,46,女,普通
CUST_509184,郴州市,30,男,会员
CUST_768290,巴南区,49,女,会员
CUST_513351,宜宾市,34,女,会员
CUST_471657,喀什市,31,女,会员
CUST_482932,未知,46,女,普通
CUST_920190,通辽市,34,女,会员
CUST_253151,白山市,38,男,会员
CUST_622361,圣安多尼堂区,43,男,普通
CUST_204360,文山壮族苗族自治州,38,女,会员
CUST_439312,江门市,42,男,普通
CUST_107092,乐东黎族自治县,28,女,会员
CUST_193320,上饶市,31,女,会员
CUST_435981,西安市,42,女,普通
CUST_288351,陵水黎族自治县,47,男,会员
CUST_505206,中西区,36,男,普通
CUST_950527,铜仁市,51,男,普通
CUST_557453,汕尾市,43,女,普通
CUST_254617,阿坝藏族羌族自治州,53,男,普通
CUST_792721,泰安市,37,男,普通
CUST_509174,台中市,32,女,会员
CUST_343644,宿迁市,61,男,会员
CUST_280609,洛阳市,40,男,普通
CUST_851046,德州市,31,男,普通
CUST_177944,晋城市,39,男,会员
CUST_138085,湾仔区,45,男,会员
CUST_566813,西宁市,31,女,会员
CUST_633564,南区,47,男,会员
CUST_610150,威海市,25,女,会员
CUST_532615,海东市,5,女,会员
CUST_633422,十堰市,32,女,会员
CUST_802452,金山区,37,女,会员
CUST_495600,大庆市,28,女,普通
CUST_392123,和田市,38,男,会员
CUST_702733,双鸭山市,35,女,会员
CUST_509859,丽江市,14,女,普通
CUST_877815,青浦区,25,女,会员
CUST_142820,浦东新区,43,男,普通
CUST_926344,林芝市,34,女,会员
CUST_733182,平顶山市,46,女,会员
CUST_817720,红河哈尼族彝族自治州,43,男,普通
CUST_281013,定安县,39,男,普通
CUST_299767,荣昌区,59,男,普通
CUST_422629,渝北区,40,女,普通
CUST_292017,长宁区,42,女,普通
CUST_816637,静安区,16,男,会员
CUST_580919,焦作市,47,男,会员
CUST_845493,奉贤区,42,男,会员
CUST_571393,保定市,37,女,会员
CUST_447574,平谷区,48,女,普通
CUST_673661,铜梁区,25,女,普通
CUST_350515,洛阳市,58,男,会员
CUST_224311,漯河市,53,女,会员
CUST_346364,晋中市,25,女,普通
CUST_545844,金山区,53,女,会员
CUST_398693,张家口市,52,男,普通
CUST_380425,平顶山市,46,,普通
CUST_206055,东区,38,女,会员
CUST_112118,奉贤区,38,女,会员
CUST_696039,阳江市,56,女,会员
CUST_959908,上饶市,41,女,会员
CUST_717245,宝坻区,26,女,会员
CUST_738824,湛江市,33,女,普通
