用户ID,总行为次数,浏览商品数,活跃天数,首次行为月份,最后行为月份,平均行为小时,加购_次数,收藏_次数,浏览_次数,购买_次数,购买次数,总消费金额,客单价,购买商品种类数,偏好商品类型,年龄,性别,权益,用户所在地,浏览到收藏转化率,收藏到加购转化率,加购到购买转化率,整体转化率,R_最近购买天数,R_最近购买天数_分,购买次数_分,总消费金额_分,RFM总分,用户分层,年龄段
CUST_615088,89,54,84,1,12,0.0,25,17,28,19,19.0,15332.69,806.9836842105263,18.0,化妆品,43,女,会员,宝山区,0.6071428571428571,1.4705882352941178,0.76,0.6785714285714286,47.0,4,4,5,5,低频用户,40-50
CUST_615092,149,84,133,1,12,0.0,35,47,49,18,18.0,13088.48,727.1377777777777,16.0,服装,27,女,会员,韶关市,0.9591836734693877,0.7446808510638298,0.5142857142857142,0.3673469387755102,35.0,3,4,4,5,低频用户,20-30
CUST_615185,90,62,85,1,12,0.0,12,23,38,17,17.0,11443.55,673.15,15.0,化妆品,37,女,普通,攀枝花市,0.6052631578947368,0.5217391304347826,1.4166666666666667,0.4473684210526316,31.0,3,4,3,4,低频用户,30-40
CUST_615222,89,54,85,1,12,0.0,22,24,27,16,16.0,12338.15,771.134375,14.0,化妆品,36,女,普通,黔南布依族苗族自治州,0.8888888888888888,0.9166666666666666,0.7272727272727273,0.5925925925925926,53.0,4,4,4,4,低频用户,30-40
CUST_615224,127,76,118,1,12,0.0,24,39,48,16,16.0,12698.2,793.6375,16.0,运动器材,28,男,会员,临沧市,0.8125,0.6153846153846154,0.6666666666666666,0.3333333333333333,30.0,3,4,4,5,低频用户,20-30
CUST_615234,149,77,135,1,12,0.0,32,37,59,21,21.0,14101.81,671.5147619047618,20.0,电子产品,30,男,会员,南阳市,0.6271186440677966,0.8648648648648649,0.65625,0.3559322033898305,23.0,3,5,4,6,普通用户,20-30
CUST_615246,155,89,130,1,12,0.0,32,42,63,18,17.0,13313.78,783.1635294117648,16.0,食品,33,女,会员,湖州市,0.6666666666666666,0.7619047619047619,0.5625,0.2857142857142857,1.0,1,4,4,7,普通用户,30-40
CUST_615254,52,46,48,1,12,0.0,7,16,20,9,9.0,7053.57,783.73,9.0,家具,45,男,普通,防城港市,0.8,0.4375,1.2857142857142858,0.45,39.0,4,2,2,0,沉睡用户,40-50
CUST_615277,94,61,85,1,12,0.0,19,27,30,18,18.0,13246.07,735.8927777777777,17.0,食品,37,女,普通,泰州市,0.9,0.7037037037037037,0.9473684210526315,0.6,23.0,3,4,4,5,低频用户,30-40
CUST_615312,100,69,93,1,12,0.0,15,23,47,15,15.0,13118.81,874.5873333333333,15.0,电子产品,35,男,普通,佛山市,0.48936170212765956,0.6521739130434783,1.0,0.3191489361702128,30.0,3,3,4,4,低频用户,30-40
CUST_615366,95,62,93,1,12,0.0,16,30,35,14,14.0,10627.31,759.0935714285714,11.0,汽车配件,34,男,普通,鹤岗市,0.8571428571428571,0.5333333333333333,0.875,0.4,106.0,5,3,3,1,沉睡用户,30-40
CUST_615399,34,30,34,1,12,0.0,9,7,11,7,7.0,4280.11,611.4442857142857,7.0,乐器,58,男,普通,北区,0.6363636363636364,1.2857142857142858,0.7777777777777778,0.6363636363636364,136.0,5,1,1,-3,沉睡用户,50-60
CUST_615424,149,83,133,1,12,0.0,34,32,57,26,25.0,15973.0,638.92,24.0,乐器,35,男,会员,石嘴山市,0.5614035087719298,1.0625,0.7647058823529411,0.45614035087719296,9.0,2,5,5,8,普通用户,30-40
CUST_615473,50,37,48,1,12,0.0,10,11,21,8,8.0,5658.19,707.27375,8.0,健身器材,54,男,普通,汉中市,0.5238095238095238,0.9090909090909091,0.8,0.38095238095238093,15.0,2,1,1,0,沉睡用户,50-60
CUST_615477,116,70,108,1,12,0.0,25,30,43,18,18.0,11911.1,661.7277777777778,17.0,服装,42,女,会员,连云港市,0.6976744186046512,0.8333333333333334,0.72,0.4186046511627907,37.0,4,4,4,4,低频用户,40-50
CUST_615570,37,28,36,1,12,0.0,8,12,10,7,7.0,4856.67,693.8100000000001,7.0,服装,50,女,普通,顺义区,1.2,0.6666666666666666,0.875,0.7,30.0,3,1,1,-1,沉睡用户,40-50
CUST_615580,93,65,83,1,12,0.0,20,25,26,22,22.0,13763.62,625.6190909090909,18.0,宠物用品,60,女,会员,观塘区,0.9615384615384616,0.8,1.1,0.8461538461538461,117.0,5,5,4,4,低频用户,50-60
CUST_615588,106,68,100,1,12,0.0,23,33,37,13,13.0,6366.38,489.72153846153844,11.0,服装,51,女,会员,深水埗区,0.8918918918918919,0.696969696969697,0.5652173913043478,0.35135135135135137,8.0,1,3,2,4,低频用户,50-60
CUST_615590,46,38,45,1,12,0.0,13,12,19,2,2.0,2025.85,1012.925,2.0,化妆品,50,男,普通,南开区,0.631578947368421,1.0833333333333333,0.15384615384615385,0.10526315789473684,317.0,5,1,1,-3,沉睡用户,40-50
CUST_615600,112,68,103,1,12,0.0,23,32,43,14,14.0,7231.68,516.5485714285714,13.0,珠宝首饰,28,女,普通,宜宾市,0.7441860465116279,0.71875,0.6086956521739131,0.32558139534883723,16.0,2,3,2,3,低频用户,20-30
CUST_615620,46,34,46,1,12,0.0,4,15,19,8,8.0,5004.4,625.55,7.0,宠物用品,44,女,普通,鹤岗市,0.7894736842105263,0.26666666666666666,2.0,0.42105263157894735,9.0,2,1,1,0,沉睡用户,40-50
CUST_615631,158,79,136,1,12,0.0,32,48,55,23,23.0,15270.15,663.9195652173913,19.0,服装,39,女,会员,屯门区,0.8727272727272727,0.6666666666666666,0.71875,0.41818181818181815,21.0,3,5,5,7,普通用户,30-40
CUST_615707,50,43,49,1,12,0.0,13,13,20,4,4.0,3707.59,926.8975,3.0,电子产品,45,男,普通,昌吉回族自治州,0.65,1.0,0.3076923076923077,0.2,260.0,5,1,1,-3,沉睡用户,40-50
CUST_615716,112,71,102,1,12,0.0,26,31,36,19,19.0,15350.13,807.9015789473684,17.0,服装,37,女,普通,台北市,0.8611111111111112,0.8387096774193549,0.7307692307692307,0.5277777777777778,44.0,4,4,5,5,低频用户,30-40
CUST_615761,146,86,130,1,12,0.0,33,35,52,26,26.0,22118.67,850.7180769230769,21.0,服装,37,女,会员,阳江市,0.6730769230769231,0.9428571428571428,0.7878787878787878,0.5,14.0,2,5,5,8,普通用户,30-40
CUST_615851,97,58,90,1,12,0.0,17,37,36,7,7.0,3058.43,436.9185714285714,5.0,宠物用品,46,男,会员,廊坊市,1.0277777777777777,0.4594594594594595,0.4117647058823529,0.19444444444444445,25.0,3,1,1,-1,沉睡用户,40-50
CUST_615893,115,66,103,1,12,0.0,27,32,38,18,18.0,13619.57,756.6427777777777,15.0,服装,49,女,会员,密云区,0.8421052631578947,0.84375,0.6666666666666666,0.47368421052631576,27.0,3,4,4,5,低频用户,40-50
CUST_615904,98,66,90,1,12,0.0,19,30,35,14,14.0,11407.18,814.7985714285714,14.0,电子产品,50,男,会员,茂名市,0.8571428571428571,0.6333333333333333,0.7368421052631579,0.4,9.0,2,3,3,4,低频用户,40-50
CUST_615905,44,36,43,1,12,0.0,8,19,14,3,3.0,2077.1499999999996,692.3833333333332,3.0,化妆品,42,男,普通,沈阳市,1.3571428571428572,0.42105263157894735,0.375,0.21428571428571427,355.0,5,1,1,-3,沉睡用户,40-50
CUST_615983,147,78,129,1,12,0.0,30,51,43,23,22.0,14880.61,676.3913636363636,21.0,运动器材,38,男,会员,屯门区,1.186046511627907,0.5882352941176471,0.7666666666666667,0.5348837209302325,6.0,1,5,4,8,普通用户,30-40
CUST_616046,172,87,160,1,12,0.0,35,50,55,32,30.0,24044.71,801.4903333333333,29.0,食品,33,女,会员,湘潭市,0.9090909090909091,0.7,0.9142857142857143,0.5818181818181818,15.0,2,5,5,8,普通用户,30-40
CUST_616067,79,54,76,1,12,0.0,18,22,27,12,12.0,9143.95,761.9958333333334,11.0,化妆品,40,女,普通,台南市,0.8148148148148148,0.8181818181818182,0.6666666666666666,0.4444444444444444,23.0,3,2,3,2,沉睡用户,30-40
CUST_616069,56,44,55,1,11,0.0,19,13,13,11,8.0,6198.51,774.81375,10.0,宠物用品,45,女,普通,金山区,1.0,1.4615384615384615,0.5789473684210527,0.8461538461538461,1.0,1,1,2,2,沉睡用户,40-50
CUST_616143,87,63,82,1,12,0.0,19,19,38,11,10.0,7907.1900000000005,790.719,10.0,家具,54,男,会员,临夏回族自治州,0.5,1.0,0.5789473684210527,0.2894736842105263,128.0,5,2,2,-1,沉睡用户,50-60
CUST_616152,57,41,54,1,12,0.0,13,19,18,7,7.0,3668.3199999999997,524.0457142857142,7.0,服装,47,女,普通,昭通市,1.0555555555555556,0.6842105263157895,0.5384615384615384,0.3888888888888889,9.0,2,1,1,0,沉睡用户,40-50
CUST_616161,142,86,125,1,12,0.0,38,41,50,13,13.0,11841.87,910.913076923077,11.0,化妆品,33,女,会员,邵阳市,0.82,0.926829268292683,0.34210526315789475,0.26,92.0,5,3,4,2,沉睡用户,30-40
CUST_616182,152,87,140,1,12,0.0,36,36,51,29,29.0,23093.27,796.3196551724138,26.0,电子产品,23,男,会员,湘西土家族苗族自治州,0.7058823529411765,1.0,0.8055555555555556,0.5686274509803921,1.0,1,5,5,9,活跃用户,20-30
CUST_616262,103,59,95,1,12,0.0,18,33,37,15,14.0,10913.09,779.5064285714286,14.0,服装,27,女,普通,迪庆藏族自治州,0.8918918918918919,0.5454545454545454,0.8333333333333334,0.40540540540540543,163.0,5,3,3,1,沉睡用户,20-30
CUST_616285,54,39,54,1,12,0.0,17,13,17,7,6.0,7024.1900000000005,1170.6983333333335,6.0,服装,45,女,普通,昌平区,0.7647058823529411,1.3076923076923077,0.4117647058823529,0.4117647058823529,33.0,3,1,2,0,沉睡用户,40-50
CUST_616296,42,34,41,1,12,0.0,9,7,20,6,5.0,4185.46,837.092,6.0,服装,44,女,普通,广州市,0.35,1.2857142857142858,0.6666666666666666,0.3,91.0,5,1,1,-3,沉睡用户,40-50
CUST_616385,104,66,99,1,12,0.0,18,28,42,16,16.0,9375.62,585.97625,15.0,运动器材,35,男,普通,镇江市,0.6666666666666666,0.6428571428571429,0.8888888888888888,0.38095238095238093,12.0,2,4,3,5,低频用户,30-40
CUST_616386,171,89,147,1,12,0.0,36,47,64,24,24.0,16229.2,676.2166666666667,20.0,运动器材,33,男,会员,保定市,0.734375,0.7659574468085106,0.6666666666666666,0.375,13.0,2,5,5,8,普通用户,30-40
CUST_616421,92,61,90,1,12,0.0,17,27,36,12,11.0,8155.74,741.430909090909,11.0,电子产品,28,男,普通,南阳市,0.75,0.6296296296296297,0.7058823529411765,0.3333333333333333,92.0,5,2,2,-1,沉睡用户,20-30
CUST_616424,154,87,134,1,12,0.0,27,37,63,27,26.0,22584.2,868.623076923077,23.0,服装,38,女,会员,花地玛堂区,0.5873015873015873,0.7297297297297297,1.0,0.42857142857142855,13.0,2,5,5,8,普通用户,30-40
CUST_616483,40,33,39,1,12,0.0,7,13,14,6,6.0,3563.45,593.9083333333333,6.0,服装,45,女,普通,宿州市,0.9285714285714286,0.5384615384615384,0.8571428571428571,0.42857142857142855,22.0,3,1,1,-1,沉睡用户,40-50
CUST_616487,102,66,96,1,12,0.0,23,35,29,15,15.0,9771.37,651.4246666666667,15.0,服装,15,女,会员,佳木斯市,1.206896551724138,0.6571428571428571,0.6521739130434783,0.5172413793103449,76.0,4,3,3,2,沉睡用户,<20
CUST_616503,88,54,79,1,12,0.0,16,23,39,10,9.0,7169.84,796.6488888888889,10.0,化妆品,43,女,会员,黄冈市,0.5897435897435898,0.6956521739130435,0.625,0.2564102564102564,0.0,1,2,2,3,低频用户,40-50
CUST_616541,65,48,62,1,12,0.0,19,23,17,6,6.0,4475.58,745.93,6.0,化妆品,49,女,普通,大渡口区,1.3529411764705883,0.8260869565217391,0.3157894736842105,0.35294117647058826,92.0,5,1,1,-3,沉睡用户,40-50
CUST_616565,109,73,102,1,12,0.0,25,35,32,17,17.0,12527.88,736.9341176470588,16.0,电子产品,133,男,会员,梅州市,1.09375,0.7142857142857143,0.68,0.53125,12.0,2,4,4,6,普通用户,
CUST_616566,139,77,126,1,12,0.0,29,43,55,12,12.0,8666.03,722.1691666666667,12.0,家用电器,37,女,会员,长宁区,0.7818181818181819,0.6744186046511628,0.41379310344827586,0.21818181818181817,149.0,5,2,2,-1,沉睡用户,30-40
CUST_616591,90,61,84,1,12,0.0,16,27,29,18,18.0,13756.89,764.2716666666666,18.0,化妆品,51,女,会员,六安市,0.9310344827586207,0.5925925925925926,1.125,0.6206896551724138,0.0,1,4,4,7,普通用户,50-60
CUST_616592,45,39,42,1,11,0.0,6,13,19,7,7.0,5216.72,745.2457142857144,7.0,汽车配件,58,男,普通,渭南市,0.6842105263157895,0.46153846153846156,1.1666666666666667,0.3684210526315789,24.0,3,1,1,-1,沉睡用户,50-60
CUST_616593,94,60,86,1,12,0.0,28,25,30,11,11.0,9112.65,828.4227272727272,9.0,食品,31,女,普通,随州市,0.8333333333333334,1.12,0.39285714285714285,0.36666666666666664,4.0,1,2,3,4,低频用户,30-40
CUST_616644,148,84,138,1,12,0.0,27,40,54,27,27.0,20510.57,759.6507407407407,23.0,运动器材,33,男,会员,大足区,0.7407407407407407,0.675,1.0,0.5,41.0,4,5,5,6,普通用户,30-40
CUST_616738,57,43,55,1,12,0.0,16,14,18,9,9.0,6314.6900000000005,701.6322222222223,9.0,健身器材,44,男,普通,濮阳市,0.7777777777777778,1.1428571428571428,0.5625,0.5,22.0,3,2,2,1,沉睡用户,40-50
CUST_616742,100,68,94,1,12,0.0,20,27,34,19,19.0,12153.05,639.6342105263158,16.0,服装,50,女,会员,达州市,0.7941176470588235,0.7407407407407407,0.95,0.5588235294117647,30.0,3,4,4,5,低频用户,40-50
CUST_616818,148,78,136,1,12,0.0,38,48,43,19,18.0,11940.3,663.3499999999999,18.0,运动器材,34,男,会员,乌兰察布市,1.1162790697674418,0.7916666666666666,0.5,0.4418604651162791,22.0,3,4,4,5,低频用户,30-40
CUST_616863,45,36,44,1,12,0.0,9,13,18,5,5.0,3312.95,662.5899999999999,5.0,书籍,50,女,普通,聊城市,0.7222222222222222,0.6923076923076923,0.5555555555555556,0.2777777777777778,155.0,5,1,1,-3,沉睡用户,40-50
CUST_616868,78,51,76,1,12,0.0,9,23,29,17,15.0,10026.39,668.4259999999999,15.0,电子产品,40,男,普通,资阳市,0.7931034482758621,0.391304347826087,1.8888888888888888,0.5862068965517241,4.0,1,3,3,5,低频用户,30-40
CUST_616888,92,60,87,1,12,0.0,18,20,36,18,18.0,15424.58,856.9211111111111,15.0,汽车配件,34,男,普通,西青区,0.5555555555555556,0.9,1.0,0.5,22.0,3,4,5,6,普通用户,30-40
CUST_616911,148,84,133,1,12,0.0,33,38,56,21,19.0,11972.8,630.1473684210526,20.0,食品,37,女,会员,七台河市,0.6785714285714286,0.868421052631579,0.6363636363636364,0.375,64.0,4,4,4,4,低频用户,30-40
CUST_616949,136,80,131,1,12,0.0,26,37,53,20,19.0,11419.91,601.0478947368421,18.0,服装,35,女,会员,镇江市,0.6981132075471698,0.7027027027027027,0.7692307692307693,0.37735849056603776,9.0,2,4,3,5,低频用户,30-40
CUST_616951,47,34,44,1,12,0.0,8,16,15,8,7.0,4704.9,672.1285714285714,8.0,食品,44,男,普通,平谷区,1.0666666666666667,0.5,1.0,0.5333333333333333,20.0,2,1,1,0,沉睡用户,40-50
CUST_616974,102,69,91,1,12,0.0,21,28,36,17,16.0,9841.11,615.069375,16.0,健身器材,53,男,会员,红河哈尼族彝族自治州,0.7777777777777778,0.75,0.8095238095238095,0.4722222222222222,42.0,4,4,3,3,低频用户,50-60
CUST_616994,43,32,42,1,12,0.0,11,10,13,9,9.0,6891.62,765.7355555555555,7.0,食品,41,女,普通,迪庆藏族自治州,0.7692307692307693,1.1,0.8181818181818182,0.6923076923076923,33.0,3,2,2,1,沉睡用户,40-50
CUST_617025,96,60,88,1,12,0.0,23,26,32,15,15.0,10174.39,678.2926666666666,13.0,服装,42,女,会员,克孜勒苏柯尔克孜自治州,0.8125,0.8846153846153846,0.6521739130434783,0.46875,5.0,1,3,3,5,低频用户,40-50
CUST_617050,105,71,95,1,12,0.0,18,37,37,13,13.0,8700.19,669.2453846153846,13.0,运动器材,26,女,普通,无锡市,1.0,0.4864864864864865,0.7222222222222222,0.35135135135135137,34.0,3,3,2,2,沉睡用户,20-30
CUST_617053,41,36,39,1,12,0.0,9,14,13,5,5.0,5056.11,1011.222,5.0,电子产品,50,男,普通,宝鸡市,1.0769230769230769,0.6428571428571429,0.5555555555555556,0.38461538461538464,275.0,5,1,1,-3,沉睡用户,40-50
CUST_617108,97,59,91,1,12,0.0,18,38,25,16,16.0,11583.42,723.96375,14.0,汽车配件,17,男,会员,濮阳市,1.52,0.47368421052631576,0.8888888888888888,0.64,1.0,1,4,4,7,普通用户,<20
CUST_617165,107,68,100,1,12,0.0,21,31,34,21,21.0,16644.87,792.6128571428571,18.0,汽车配件,35,男,普通,福州市,0.9117647058823529,0.6774193548387096,1.0,0.6176470588235294,29.0,3,5,5,7,普通用户,30-40
CUST_617198,97,62,89,1,12,0.0,27,30,26,14,14.0,9979.93,712.8521428571429,13.0,宠物用品,36,女,普通,平顶山市,1.1538461538461537,0.9,0.5185185185185185,0.5384615384615384,92.0,5,3,3,1,沉睡用户,30-40
CUST_617206,95,58,91,1,12,0.0,19,29,30,17,17.0,10731.869999999999,631.2864705882353,15.0,服装,25,女,普通,临汾市,0.9666666666666667,0.6551724137931034,0.8947368421052632,0.5666666666666667,50.0,4,4,3,3,低频用户,20-30
CUST_617231,58,45,55,1,12,0.0,15,11,22,10,10.0,6202.73,620.2729999999999,8.0,化妆品,133,女,普通,唐山市,0.5,1.3636363636363635,0.6666666666666666,0.45454545454545453,3.0,1,2,2,3,低频用户,
CUST_617279,111,64,100,1,12,0.0,19,41,37,14,13.0,9683.42,744.8784615384616,14.0,汽车配件,26,男,普通,防城港市,1.1081081081081081,0.4634146341463415,0.7368421052631579,0.3783783783783784,27.0,3,3,3,3,低频用户,20-30
CUST_617285,50,38,47,1,12,0.0,12,15,18,5,5.0,3656.13,731.226,5.0,服装,13,女,普通,锦州市,0.8333333333333334,0.8,0.4166666666666667,0.2777777777777778,104.0,5,1,1,-3,沉睡用户,<20
CUST_617291,33,30,33,1,11,0.0,7,11,10,5,5.0,4411.1,882.22,5.0,健身器材,7,男,普通,屯门区,1.1,0.6363636363636364,0.7142857142857143,0.5,15.0,2,1,1,0,沉睡用户,<20
CUST_617353,101,62,95,1,12,0.0,14,32,39,16,15.0,10191.27,679.418,13.0,服装,41,女,会员,抚顺市,0.8205128205128205,0.4375,1.1428571428571428,0.41025641025641024,78.0,5,3,3,1,沉睡用户,40-50
CUST_617364,57,42,55,1,12,0.0,7,17,22,11,11.0,8752.44,795.6763636363637,11.0,珠宝首饰,42,女,普通,南岸区,0.7727272727272727,0.4117647058823529,1.5714285714285714,0.5,36.0,4,2,2,0,沉睡用户,40-50
CUST_617366,82,51,76,1,12,0.0,20,20,30,12,12.0,8027.21,668.9341666666667,11.0,玩具,45,男,会员,通辽市,0.6666666666666666,1.0,0.6,0.4,0.0,1,2,2,3,低频用户,40-50
CUST_617406,108,61,94,1,12,0.0,26,29,39,14,14.0,9591.31,685.0935714285714,13.0,宠物用品,43,女,会员,定西市,0.7435897435897436,0.896551724137931,0.5384615384615384,0.358974358974359,16.0,2,3,3,4,低频用户,40-50
CUST_617415,82,54,77,1,12,0.0,20,24,28,10,10.0,7671.55,767.155,9.0,电子产品,45,男,会员,吕梁市,0.8571428571428571,0.8333333333333334,0.5,0.35714285714285715,1.0,1,2,2,3,低频用户,40-50
CUST_617432,95,59,93,1,12,0.0,13,36,29,17,17.0,14548.57,855.7982352941176,15.0,电子产品,42,男,会员,玉林市,1.2413793103448276,0.3611111111111111,1.3076923076923077,0.5862068965517241,3.0,1,4,4,7,普通用户,40-50
CUST_617496,87,58,80,1,12,0.0,16,17,34,20,20.0,15014.74,750.737,19.0,电子产品,39,男,普通,梅州市,0.5,0.9411764705882353,1.25,0.5882352941176471,23.0,3,4,5,6,普通用户,30-40
CUST_617534,48,36,46,1,11,0.0,8,21,14,5,5.0,3090.6099999999997,618.122,5.0,食品,45,女,普通,大足区,1.5,0.38095238095238093,0.625,0.35714285714285715,235.0,5,1,1,-3,沉睡用户,40-50
CUST_617575,160,79,144,1,12,0.0,37,52,54,17,17.0,10398.19,611.6582352941177,15.0,服装,30,女,会员,茂名市,0.9629629629629629,0.7115384615384616,0.4594594594594595,0.3148148148148148,26.0,3,4,3,4,低频用户,20-30
CUST_617629,143,78,127,1,12,0.0,28,37,58,20,20.0,13448.4,672.42,18.0,汽车配件,37,男,会员,未知,0.6379310344827587,0.7567567567567568,0.7142857142857143,0.3448275862068966,72.0,4,4,4,4,低频用户,30-40
CUST_617662,93,65,88,1,12,0.0,20,36,25,12,12.0,8950.800000000001,745.9000000000001,12.0,化妆品,27,男,普通,济源市,1.44,0.5555555555555556,0.6,0.48,99.0,5,2,2,-1,沉睡用户,20-30
CUST_617729,52,41,49,1,12,0.0,12,17,15,8,8.0,5252.900000000001,656.6125000000001,7.0,服装,43,女,普通,青岛市,1.1333333333333333,0.7058823529411765,0.6666666666666666,0.5333333333333333,15.0,2,1,1,0,沉睡用户,40-50
CUST_617813,49,38,49,1,12,0.0,8,14,17,10,10.0,7602.79,760.279,10.0,电子产品,44,男,普通,钦州市,0.8235294117647058,0.5714285714285714,1.25,0.5882352941176471,63.0,4,2,2,0,沉睡用户,40-50
CUST_617883,157,79,142,1,12,0.0,35,48,50,24,24.0,18018.8,750.7833333333333,20.0,电子产品,30,男,会员,丽江市,0.96,0.7291666666666666,0.6857142857142857,0.48,15.0,2,5,5,8,普通用户,20-30
CUST_618025,100,65,90,1,12,0.0,23,25,32,20,20.0,12524.32,626.216,18.0,服装,32,女,普通,东营市,0.78125,0.92,0.8695652173913043,0.625,23.0,3,4,4,5,低频用户,30-40
CUST_618127,62,43,62,1,12,0.0,13,13,23,13,13.0,11238.72,864.516923076923,12.0,食品,54,女,普通,九龙城区,0.5652173913043478,1.0,1.0,0.5652173913043478,20.0,2,3,3,4,低频用户,50-60
CUST_618155,43,35,40,1,12,0.0,9,14,15,5,5.0,4607.21,921.442,5.0,化妆品,53,女,普通,大同市,0.9333333333333333,0.6428571428571429,0.5555555555555556,0.3333333333333333,36.0,4,1,1,-2,沉睡用户,50-60
CUST_618206,92,65,87,1,12,0.0,22,25,33,12,12.0,8845.74,737.145,11.0,宠物用品,26,女,普通,宜宾市,0.7575757575757576,0.88,0.5454545454545454,0.36363636363636365,37.0,4,2,2,0,沉睡用户,20-30
CUST_618305,160,83,142,1,12,0.0,24,55,58,23,23.0,17880.36,777.4069565217392,20.0,电子产品,28,男,会员,益阳市,0.9482758620689655,0.43636363636363634,0.9583333333333334,0.39655172413793105,15.0,2,5,5,8,普通用户,20-30
CUST_618308,179,89,157,1,12,0.0,39,50,64,26,25.0,18402.42,736.0967999999999,22.0,珠宝首饰,37,女,会员,抚顺市,0.78125,0.78,0.6666666666666666,0.40625,22.0,3,5,5,7,普通用户,30-40
CUST_618436,103,64,98,1,12,0.0,17,29,41,16,16.0,12720.4,795.025,16.0,化妆品,47,女,会员,桂林市,0.7073170731707317,0.5862068965517241,0.9411764705882353,0.3902439024390244,38.0,4,4,4,4,低频用户,40-50
CUST_618533,39,32,38,2,12,0.0,10,14,10,5,5.0,3180.84,636.168,5.0,宠物用品,50,女,普通,鹤岗市,1.4,0.7142857142857143,0.5,0.5,93.0,5,1,1,-3,沉睡用户,40-50
CUST_618576,47,40,45,1,12,0.0,8,11,18,10,10.0,6112.83,611.283,8.0,汽车配件,48,男,普通,合肥市,0.6111111111111112,0.7272727272727273,1.25,0.5555555555555556,20.0,2,2,1,1,沉睡用户,40-50
CUST_618849,101,59,93,1,12,0.0,24,32,33,12,12.0,9063.2,755.2666666666668,8.0,电子产品,7,男,会员,大理白族自治州,0.9696969696969697,0.75,0.5,0.36363636363636365,23.0,3,2,3,2,沉睡用户,<20
CUST_618893,43,38,42,1,12,0.0,7,15,13,8,8.0,7240.23,905.02875,7.0,化妆品,45,女,普通,梅州市,1.1538461538461537,0.4666666666666667,1.1428571428571428,0.6153846153846154,33.0,3,1,2,0,沉睡用户,40-50
CUST_619008,100,64,95,1,12,0.0,17,30,32,21,21.0,13466.99,641.2852380952381,21.0,宠物用品,38,女,普通,路凼填海区,0.9375,0.5666666666666667,1.2352941176470589,0.65625,1.0,1,5,4,8,普通用户,30-40
